artistID	category	artist_category
4787	['Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Rock', 'Rock', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Jazz', 'Other']	Metal
4788	['Metal']	Metal
4790	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Rock', 'Other', 'Other']	Rock
4791	['Punk', 'Punk', 'Metal']	Punk
4792	['Punk', 'Punk', 'Punk', 'Punk']	Punk
4793	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Rock', 'Other', 'Jazz', 'Rock', 'Other', 'Rock']	Rock
4794	['Metal', 'Metal', 'Metal']	Metal
4795	['Punk', 'Punk', 'Punk', 'Rock', 'Punk', 'Punk', 'Other', 'Punk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Punk
4796	['Pop', 'Jazz', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Classical', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Latin']	R&B
4799	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Blues', 'Other', 'Blues', 'Punk', 'Rock']	Rock
4800	['Rock', 'Rock', 'Hip-Hop', 'Hip-Hop', 'Punk', 'Other', 'Other', 'Other']	Rock
4801	['Rock', 'Rock', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Rock', 'Other', 'Other', 'Other']	Rock
4802	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
4803	['Metal', 'Metal', 'Metal']	Metal
4805	['Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Punk', 'Other', 'Punk', 'Other']	Punk
4807	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Other']	Punk
4809	['Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Rock']	Punk
4810	['Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'R&B', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop']	Pop
4811	['Pop', 'Pop', 'R&B', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	R&B
4812	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Hip-Hop', 'Other']	Hip-Hop
4813	['Pop', 'Other', 'Other', 'Other', 'Folk', 'Country', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
4814	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'R&B', 'Other', 'Pop', 'Pop', 'Other', 'Experimental', 'Other', 'Other', 'Pop', 'R&B', 'Other', 'Other', 'Pop', 'Pop', 'Pop', 'Rock']	Pop
4815	['Other', 'Other', 'Other', 'Other', 'Soundtrack']	Soundtrack
4817	['Pop', 'Pop', 'Other', 'Pop', 'Other', 'Other', 'Latin', 'Latin', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Other']	Pop
4818	['Pop', 'Rock', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock']	Pop
4819	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Latin', 'Other', 'Other', 'Other', 'Other']	Latin
4820	['Punk', 'Punk', 'Punk']	Punk
4821	['Rock', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Rock', 'Reggae', 'Reggae', 'Punk', 'Reggae', 'Reggae', 'Punk', 'Other', 'Other', 'Other']	Punk
4822	['Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other']	Punk
4823	['Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Punk
4825	['Punk', 'Punk', 'Metal']	Punk
4826	['Rock', 'Rock', 'Punk', 'Punk', 'Punk', 'Soundtrack', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Reggae']	Punk
4827	['Punk', 'Punk', 'Folk', 'Other', 'Other', 'Other', 'Other']	Punk
4828	['Reggae', 'Rock', 'Rock', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Reggae', 'Reggae', 'Other', 'Other']	Punk
4829	['Rock', 'Other']	Rock
4830	['Punk']	Punk
4831	['Punk', 'Other', 'Soundtrack']	Punk
4832	['Rock', 'Punk', 'Punk', 'Other', 'Other', 'Other']	Punk
4833	['Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Rock', 'Reggae', 'Reggae', 'Punk', 'Soundtrack', 'Other']	Punk
4834	['Punk', 'Pop']	Punk
4835	['Punk']	Punk
4836	['Punk', 'Punk', 'Punk', 'Punk']	Punk
4837	['Pop', 'Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
4839	['Punk', 'Punk', 'Punk']	Punk
4841	['Punk', 'Other']	Punk
4842	['Punk']	Punk
4844	['Punk', 'Punk']	Punk
4845	['Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Punk']	Punk
4846	['Punk', 'Other', 'Other', 'Other']	Punk
4847	['Punk', 'Punk', 'Other', 'Other', 'Other', 'Other']	Punk
4848	['Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk']	Punk
4849	['Other', 'Other', 'Other', 'Rock', 'Rock', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock']	Rock
4850	['Pop', 'Rock', 'Pop', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Other']	Rock
4852	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'New Age', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Jazz', 'Jazz', 'Rock', 'Jazz', 'R&B', 'Rock', 'Electronic', 'Electronic', 'Other', 'Other', 'Electronic', 'Other', 'Jazz', 'Other', 'Jazz', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other']	Electronic
4853	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Jazz', 'Experimental', 'Electronic', 'Electronic', 'Electronic', 'Jazz', 'Jazz', 'Experimental', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Other']	Electronic
4854	['Other', 'Other']	Other
4855	['Hip-Hop', 'Rock', 'Rock', 'Rock', 'Other']	Rock
4856	['Other', 'Hip-Hop']	Hip-Hop
4860	['Experimental', 'Rock', 'Rock', 'Electronic', 'Other']	Rock
4861	['Electronic', 'Electronic', 'Experimental', 'Experimental', 'Experimental', 'Metal', 'Metal', 'Other', 'Other']	Experimental
4862	['Pop']	Pop
4863	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'New Age', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Jazz', 'Experimental', 'Electronic', 'Jazz', 'Jazz', 'Electronic', 'Electronic', 'New Age', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Jazz', 'Jazz', 'Other', 'Other']	Electronic
4865	['Other', 'New Age', 'New Age', 'New Age', 'New Age', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Experimental', 'Experimental', 'Classical', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Electronic', 'Other', 'Other', 'Other']	Electronic
4866	['Pop', 'Hip-Hop', 'Hip-Hop', 'Folk', 'R&B', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other']	Hip-Hop
4867	['Other', 'Other']	Other
4868	['Pop', 'Other', 'Other']	Pop
4869	['Other', 'Other', 'Other', 'Other']	Other
4871	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Electronic
4872	['Experimental', 'Electronic', 'Other', 'Experimental', 'Experimental', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Experimental']	Experimental
4873	['Other', 'Experimental', 'Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Other', 'Electronic']	Experimental
4874	['Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Pop', 'Pop', 'Pop']	Electronic
4875	['Electronic', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other']	Experimental
4876	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Electronic
4877	['Experimental', 'Experimental', 'Experimental', 'Other', 'Other', 'Other', 'Electronic', 'Electronic']	Experimental
4878	['Other']	Other
4879	['Pop', 'Children', 'Children']	Children
4880	['Experimental', 'Experimental', 'Experimental', 'Electronic', 'Electronic', 'Other', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Pop', 'Other', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other']	Pop
4883	['Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Electronic', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Folk', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'Other', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	R&B
4884	['Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Classical']	Pop
4887	['Rock', 'Rock', 'Rock', 'Punk', 'Punk', 'Other', 'Punk']	Rock
4888	['Other', 'Other']	Other
4891	['Punk', 'Other']	Punk
4894	['Rock']	Rock
4895	['Experimental', 'Punk', 'Punk', 'Other', 'Rock']	Punk
4896	['Rock']	Rock
4897	['Rock', 'Other', 'Metal']	Rock
4898	['Rock', 'Punk', 'Other', 'Soundtrack', 'Punk', 'Punk']	Punk
4901	['New Age', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Punk', 'Punk']	Experimental
4905	['Rock', 'Rock']	Rock
4906	['Other', 'Rock']	Rock
4909	['Other', 'Other']	Other
4911	['Punk', 'Other', 'Other', 'Other']	Punk
4912	['New Age', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Classical', 'Other']	New Age
4914	['Rock', 'Rock', 'Other', 'Other']	Rock
4915	['Experimental', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'R&B', 'Other', 'Other', 'Latin', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
4916	['Pop']	Pop
4917	['Other', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Other']	Soundtrack
4918	['Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Soundtrack', 'Other', 'Other']	Soundtrack
4919	['Other', 'Other', 'Pop', 'Pop', 'Pop', 'R&B', 'Other', 'R&B', 'Other', 'Other']	Pop
4920	['Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Classical', 'Classical', 'Other', 'Other', 'Other', 'Soundtrack', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Soundtrack']	Soundtrack
4921	['Other']	Other
4922	['Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Soundtrack
4923	['Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Classical', 'Classical', 'Electronic', 'Other', 'Soundtrack', 'Other', 'Other', 'Soundtrack', 'Other', 'Other']	Soundtrack
4927	['Soundtrack', 'Soundtrack', 'Classical', 'Classical', 'Other', 'Other', 'Other', 'Soundtrack', 'Other', 'Soundtrack', 'Other']	Soundtrack
4928	['Electronic', 'Soundtrack', 'Soundtrack', 'Other', 'Electronic', 'Classical', 'Other', 'Soundtrack', 'Other', 'Other']	Soundtrack
4929	['World', 'Other', 'Other', 'Other', 'Other']	World
4931	['Other', 'Metal']	Metal
4932	['Other', 'Other', 'Other', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'Pop', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'Hip-Hop', 'Other']	R&B
4933	['Classical', 'Other']	Classical
4934	['Metal', 'Metal', 'New Age', 'Other', 'Punk', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Metal', 'Metal', 'Metal']	Metal
4935	['Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Metal
4936	['Experimental', 'Experimental', 'Experimental', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Other', 'Other']	Metal
4937	['Metal', 'Punk', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Metal
4938	['Punk', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Metal
4939	['Metal', 'Punk', 'Metal', 'Metal', 'Metal', 'Other', 'Other', 'Metal']	Metal
4940	['Experimental', 'Experimental', 'Experimental', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Experimental
4943	['Other']	Other
4944	['Metal', 'Metal', 'Metal', 'New Age', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Metal', 'Metal']	Metal
4945	['Metal', 'Metal', 'Other', 'Other', 'Other', 'Other']	Metal
4946	['Metal', 'Punk', 'Punk', 'Metal', 'Metal', 'Metal', 'Other', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Experimental']	Metal
4947	['Punk', 'Punk']	Punk
4948	['Punk', 'Punk', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Metal', 'Other']	Metal
4949	['Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Other', 'Metal']	Metal
4951	['Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
4952	['Metal', 'Metal']	Metal
4954	['Metal', 'Metal', 'Other', 'Other']	Metal
4957	['Other', 'Other', 'Other', 'Folk', 'Other', 'Folk']	Folk
4959	['Folk', 'Other']	Folk
4965	['Metal', 'Metal', 'Metal', 'Metal', 'Metal']	Metal
4969	['Folk']	Folk
4970	['Metal', 'Metal', 'Metal', 'Metal', 'Folk', 'Other', 'Other']	Metal
4971	['Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Metal', 'Other']	Metal
4972	['Experimental', 'Soundtrack']	Experimental
4974	['Experimental', 'Experimental', 'Electronic', 'Electronic', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Other', 'Other', 'Pop', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
4975	['Experimental', 'Experimental', 'Experimental', 'Experimental', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Rock', 'Soundtrack']	Experimental
4977	['Experimental', 'Other', 'Other', 'Other']	Experimental
4978	['Experimental', 'Experimental', 'Experimental', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Pop', 'Other', 'Other', 'Pop', 'Other', 'Rock', 'Punk', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other']	Experimental
4979	['Experimental', 'Other']	Experimental
4980	['Pop', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Rock', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Pop', 'Other']	Rock
4981	['Pop', 'Other', 'R&B', 'R&B', 'Other', 'Other', 'Other']	R&B
4982	['Pop', 'Other', 'Other', 'Other']	Pop
4983	['Other', 'World', 'Other', 'World', 'World', 'World', 'Other', 'Other']	World
4984	['World', 'World', 'World', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other']	World
4985	['Metal', 'Metal', 'Metal', 'Metal', 'Metal', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other']	Metal
4986	['World', 'World']	World
4987	['World', 'Other', 'World', 'World', 'World', 'Other']	World
4988	['Other', 'Other', 'New Age', 'New Age', 'New Age', 'Electronic', 'Other', 'New Age', 'New Age', 'New Age', 'Pop', 'Folk', 'Other', 'Other', 'Other', 'Folk', 'World', 'World', 'Other', 'Other', 'Other', 'New Age', 'Other', 'Electronic']	New Age
4990	['Other', 'Other', 'World', 'World', 'World', 'World', 'World', 'World', 'World', 'World', 'Other', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World', 'Other', 'Other', 'Other', 'Religious', 'Other', 'Other']	World
4991	['World', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'World', 'Latin', 'Other', 'Other', 'Folk', 'Other']	Folk
4992	['Electronic', 'Other']	Electronic
4993	['New Age', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
4994	['New Age', 'Electronic', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other']	Rock
4995	['Soundtrack', 'Soundtrack']	Soundtrack
4996	['Other', 'Other', 'Pop', 'Other']	Pop
4997	['Electronic', 'Experimental', 'Rock', 'Rock', 'Rock', 'Folk', 'Folk', 'Electronic', 'Other', 'Folk', 'Other']	Rock
4998	['Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Rock']	Rock
4999	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Classical', 'Other', 'R&B', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
5000	['Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
5001	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Pop']	Rock
5003	['Folk', 'Rock', 'Other', 'Rock', 'Metal', 'Other', 'Metal', 'Other']	Rock
5004	['Other', 'Other', 'Rock', 'Other', 'Metal', 'Metal', 'Rock', 'Metal']	Metal
5005	['Other', 'Metal']	Metal
5006	['Rock', 'Rock', 'Rock', 'Other', 'Metal', 'Metal']	Rock
5008	['Other', 'Rock', 'Rock', 'Rock', 'Other', 'Metal', 'Metal', 'Other', 'Metal', 'Other', 'Other']	Rock
5010	['Other', 'Other', 'Rock', 'Rock', 'Metal', 'Metal', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Rock', 'Rock']	Rock
5011	['Rock', 'Rock', 'Other', 'Metal', 'Metal']	Rock
5014	['Rock', 'Punk', 'Punk', 'Other', 'Punk']	Punk
5015	['Metal', 'Metal', 'Metal', 'Other']	Metal
5016	['Other', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Metal', 'Metal', 'Metal']	Rock
5017	['Experimental', 'Pop', 'Rock', 'Other']	Experimental
5018	['Hip-Hop', 'Rock', 'Hip-Hop', 'R&B', 'Electronic']	Hip-Hop
5020	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other']	Rock
5026	['Other']	Other
5027	['Experimental', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Punk', 'Pop', 'Pop', 'Electronic', 'Other', 'Pop', 'Electronic', 'Electronic', 'Other', 'Classical', 'Classical', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'R&B', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'New Age', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
5028	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Electronic', 'Other', 'Other']	Hip-Hop
5029	['Punk', 'Other']	Punk
5030	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
5032	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Religious']	Punk
5035	['Pop', 'Pop', 'Other', 'Rock', 'Rock', 'Rock', 'Other', 'Other']	Rock
5036	['Pop', 'Pop', 'R&B', 'Children', 'Children', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Pop
5037	['Other']	Other
5038	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Reggae', 'Reggae', 'Reggae']	Hip-Hop
5039	['Hip-Hop']	Hip-Hop
5040	['Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop']	Hip-Hop
5041	['Hip-Hop', 'Hip-Hop', 'Other']	Hip-Hop
5042	['Other', 'Jazz', 'Other', 'Other', 'Other', 'Other']	Jazz
5043	['Classical', 'Experimental', 'Experimental', 'Electronic', 'Electronic', 'Other']	Experimental
5044	['Hip-Hop', 'Hip-Hop']	Hip-Hop
5045	['Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'R&B', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Other']	Electronic
